Spat_code	unit	B_3_99
UKI2_20kmE358N320	flg	
UKI2_20kmE360N318	ha	370
UKI2_20kmE360N318	flg	
UKI2_20kmE360N320	ha	1470
UKI2_20kmE360N320	flg	
UKI2_20kmE360N322	ha	220
UKI2_20kmE360N322	flg	
UKI2_20kmE362N318	ha	1880
UKI2_20kmE362N318	flg	
UKI2_20kmE362N320	ha	190
UKI2_20kmE362N320	flg	
UKI2_20kmE362N322	ha	570
UKI2_20kmE362N322	flg	
UKI2_20kmE364N318	ha	80
UKI2_20kmE364N318	flg	
UKI2_20kmE364N320	ha	630
UKI2_20kmE364N320	flg	
UKJ1_20kmE350N322	ha	1940
UKJ1_20kmE350N322	flg	
UKJ1_20kmE350N324	ha	1680
UKJ1_20kmE350N324	flg	
UKJ1_20kmE352N318	ha	780
UKJ1_20kmE352N318	flg	
UKJ1_20kmE352N320	ha	7240
UKJ1_20kmE352N320	flg	
UKJ1_20kmE352N322	ha	9560
UKJ1_20kmE352N322	flg	
UKJ1_20kmE352N324	ha	11750
UKJ1_20kmE352N324	flg	
UKJ1_20kmE352N326	ha	7490
UKJ1_20kmE352N326	flg	
UKJ1_20kmE352N328	ha	1010
UKJ1_20kmE352N328	flg	
UKJ1_20kmE354N318	ha	760
UKJ1_20kmE354N318	flg	
UKJ1_20kmE354N320	ha	8470
UKJ1_20kmE354N320	flg	
UKJ1_20kmE354N322	ha	6610
UKJ1_20kmE354N322	flg	
UKJ1_20kmE354N324	ha	9500
UKJ1_20kmE354N324	flg	
UKJ1_20kmE354N326	ha	8990
UKJ1_20kmE354N326	flg	
UKJ1_20kmE354N328	ha	1440
UKJ1_20kmE354N328	flg	
UKJ1_20kmE356N318	ha	850
UKJ1_20kmE356N318	flg	
UKJ1_20kmE356N320	ha	9580
UKJ1_20kmE356N320	flg	
UKJ1_20kmE356N322	ha	14060
UKJ1_20kmE356N322	flg	
UKJ1_20kmE356N324	ha	20700
UKJ1_20kmE356N324	flg	
UKJ1_20kmE356N326	ha	6460
UKJ1_20kmE356N326	flg	
UKJ1_20kmE358N318	ha	610
UKJ1_20kmE358N318	flg	
UKJ1_20kmE358N320	ha	4130
UKJ1_20kmE358N320	flg	
UKJ1_20kmE358N322	ha	5980
UKJ1_20kmE358N322	flg	
UKJ1_20kmE358N324	ha	5440
UKJ1_20kmE358N324	flg	
UKJ1_20kmE358N326	ha	6120
UKJ1_20kmE358N326	flg	
UKJ1_20kmE358N328	ha	1190
UKJ1_20kmE358N328	flg	
UKJ2_20kmE354N312	ha	1010
UKJ2_20kmE354N312	flg	
UKJ2_20kmE354N314	ha	1190
UKJ2_20kmE354N314	flg	
UKJ2_20kmE356N312	ha	5020
UKJ2_20kmE356N312	flg	
UKJ2_20kmE356N314	ha	11110
UKJ2_20kmE356N314	flg	
UKJ2_20kmE356N316	ha	6060
UKJ2_20kmE356N316	flg	
UKJ2_20kmE356N318	ha	1020
UKJ2_20kmE356N318	flg	
UKJ2_20kmE358N312	ha	2890
UKJ2_20kmE358N312	flg	
UKJ2_20kmE358N314	ha	19600
UKJ2_20kmE358N314	flg	
UKJ2_20kmE358N316	ha	12230
UKJ2_20kmE358N316	flg	
UKJ2_20kmE358N318	ha	6250
UKJ2_20kmE358N318	flg	
UKJ2_20kmE358N320	ha	0
UKJ2_20kmE358N320	flg	
UKJ2_20kmE360N312	ha	14150
UKJ2_20kmE360N312	flg	
UKJ2_20kmE360N314	ha	11390
UKJ2_20kmE360N314	flg	
UKJ2_20kmE360N316	ha	14560
UKJ2_20kmE360N316	flg	
UKJ2_20kmE360N318	ha	920
UKJ2_20kmE360N318	flg	
UKJ2_20kmE362N310	ha	2290
UKJ2_20kmE362N310	flg	
UKJ2_20kmE362N312	ha	17520
UKJ2_20kmE362N312	flg	
UKJ2_20kmE362N314	ha	11740
UKJ2_20kmE362N314	flg	
UKJ2_20kmE362N316	ha	4970
UKJ2_20kmE362N316	flg	
UKJ2_20kmE362N318	ha	530
UKJ2_20kmE362N318	flg	
UKJ2_20kmE364N312	ha	12200
UKJ2_20kmE364N312	flg	
UKJ2_20kmE364N314	ha	11660
UKJ2_20kmE364N314	flg	
UKJ2_20kmE366N312	ha	7440
UKJ2_20kmE366N312	flg	
UKJ2_20kmE366N314	ha	2270
UKJ2_20kmE366N314	flg	
UKJ3_20kmE348N312	ha	890
UKJ3_20kmE348N312	flg	
UKJ3_20kmE348N314	ha	4920
UKJ3_20kmE348N314	flg	
UKJ3_20kmE348N316	ha	1180
UKJ3_20kmE348N316	flg	
UKJ3_20kmE350N312	ha	6550
UKJ3_20kmE350N312	flg	
UKJ3_20kmE350N314	ha	4420
UKJ3_20kmE350N314	flg	
UKJ3_20kmE350N316	ha	6250
UKJ3_20kmE350N316	flg	
UKJ3_20kmE350N318	ha	1510
UKJ3_20kmE350N318	flg	
UKJ3_20kmE352N310	ha	2290
UKJ3_20kmE352N310	flg	
UKJ3_20kmE352N312	ha	8430
UKJ3_20kmE352N312	flg	
UKJ3_20kmE352N314	ha	7710
UKJ3_20kmE352N314	flg	
UKJ3_20kmE352N316	ha	6990
UKJ3_20kmE352N316	flg	
UKJ3_20kmE352N318	ha	8450
UKJ3_20kmE352N318	flg	
UKJ3_20kmE354N312	ha	1770
UKJ3_20kmE354N312	flg	
UKJ3_20kmE354N314	ha	7790
UKJ3_20kmE354N314	flg	
UKJ3_20kmE354N316	ha	8680
UKJ3_20kmE354N316	flg	
UKJ3_20kmE354N318	ha	6570
UKJ3_20kmE354N318	flg	
UKJ3_20kmE356N316	ha	2720
UKJ3_20kmE356N316	flg	
UKJ3_20kmE356N318	ha	3610
UKJ3_20kmE356N318	flg	
UKJ4_20kmE362N314	ha	140
UKJ4_20kmE362N314	flg	
UKJ4_20kmE362N316	ha	6940
UKJ4_20kmE362N316	flg	
UKJ4_20kmE362N318	ha	1690
UKJ4_20kmE362N318	flg	
UKJ4_20kmE364N314	ha	2790
UKJ4_20kmE364N314	flg	
UKJ4_20kmE364N316	ha	9180
UKJ4_20kmE364N316	flg	
UKJ4_20kmE364N318	ha	3860
UKJ4_20kmE364N318	flg	
UKJ4_20kmE366N312	ha	3800
UKJ4_20kmE366N312	flg	
UKJ4_20kmE366N314	ha	15480
UKJ4_20kmE366N314	flg	
UKJ4_20kmE366N316	ha	5860
UKJ4_20kmE366N316	flg	
UKJ4_20kmE366N318	ha	4360
UKJ4_20kmE366N318	flg	
UKJ4_20kmE368N312	ha	990
UKJ4_20kmE368N312	flg	
UKJ4_20kmE368N314	ha	14420
UKJ4_20kmE368N314	flg	
UKJ4_20kmE368N316	ha	5280
UKJ4_20kmE368N316	flg	
UKJ4_20kmE368N318	ha	970
UKJ4_20kmE368N318	flg	
UKJ4_20kmE370N314	ha	5450
UKJ4_20kmE370N314	flg	
UKJ4_20kmE370N316	ha	5080
UKJ4_20kmE370N316	flg	
UKJ4_20kmE372N314	ha	0
UKJ4_20kmE372N314	flg	-1
UKJ4_20kmE372N316	ha	200
UKJ4_20kmE372N316	flg	
UKK1_20kmE342N320	ha	7180
UKK1_20kmE342N320	flg	
UKK1_20kmE342N322	ha	6360
UKK1_20kmE342N322	flg	
UKK1_20kmE344N320	ha	10650
UKK1_20kmE344N320	flg	
UKK1_20kmE344N322	ha	11970
UKK1_20kmE344N322	flg	
UKK1_20kmE344N324	ha	6410
UKK1_20kmE344N324	flg	
UKK1_20kmE344N326	ha	1180
UKK1_20kmE344N326	flg	
UKK1_20kmE346N316	ha	8830
UKK1_20kmE346N316	flg	
UKK1_20kmE346N318	ha	9980
UKK1_20kmE346N318	flg	
UKK1_20kmE346N320	ha	18090
UKK1_20kmE346N320	flg	
UKK1_20kmE346N322	ha	15690
UKK1_20kmE346N322	flg	
UKK1_20kmE346N324	ha	20780
UKK1_20kmE346N324	flg	
UKK1_20kmE346N326	ha	13890
UKK1_20kmE346N326	flg	
UKK1_20kmE346N328	ha	2680
UKK1_20kmE346N328	flg	
UKK1_20kmE348N316	ha	6420
UKK1_20kmE348N316	flg	
UKK1_20kmE348N318	ha	22440
UKK1_20kmE348N318	flg	
UKK1_20kmE348N320	ha	14050
UKK1_20kmE348N320	flg	
UKK1_20kmE348N322	ha	24620
UKK1_20kmE348N322	flg	
UKK1_20kmE348N324	ha	13040
UKK1_20kmE348N324	flg	
UKK1_20kmE348N326	ha	17810
UKK1_20kmE348N326	flg	
UKK1_20kmE348N328	ha	690
UKK1_20kmE348N328	flg	
UKK1_20kmE350N314	ha	0
UKK1_20kmE350N314	flg	-1
UKK1_20kmE350N316	ha	5370
UKK1_20kmE350N316	flg	
UKK1_20kmE350N318	ha	11310
UKK1_20kmE350N318	flg	
UKK1_20kmE350N320	ha	17360
UKK1_20kmE350N320	flg	
UKK1_20kmE350N322	ha	9170
UKK1_20kmE350N322	flg	
UKK1_20kmE350N324	ha	11290
UKK1_20kmE350N324	flg	
UKK1_20kmE350N326	ha	12310
UKK1_20kmE350N326	flg	
UKK1_20kmE350N328	ha	2670
UKK1_20kmE350N328	flg	
UKK1_20kmE352N318	ha	780
UKK1_20kmE352N318	flg	
UKK1_20kmE352N320	ha	420
UKK1_20kmE352N320	flg	
UKK1_20kmE352N326	ha	3390
UKK1_20kmE352N326	flg	
UKK2_20kmE336N318	ha	9840
UKK2_20kmE336N318	flg	
UKK2_20kmE336N320	ha	16020
UKK2_20kmE336N320	flg	
UKK2_20kmE338N316	ha	670
UKK2_20kmE338N316	flg	
UKK2_20kmE338N318	ha	22370
UKK2_20kmE338N318	flg	
UKK2_20kmE338N320	ha	6810
UKK2_20kmE338N320	flg	
UKK2_20kmE340N314	ha	1610
UKK2_20kmE340N314	flg	
UKK2_20kmE340N316	ha	19330
UKK2_20kmE340N316	flg	
UKK2_20kmE340N318	ha	16700
UKK2_20kmE340N318	flg	
UKK2_20kmE340N320	ha	5380
UKK2_20kmE340N320	flg	
UKK2_20kmE342N312	ha	5380
UKK2_20kmE342N312	flg	
UKK2_20kmE342N314	ha	26940
UKK2_20kmE342N314	flg	
UKK2_20kmE342N316	ha	17950
UKK2_20kmE342N316	flg	
UKK2_20kmE342N318	ha	23520
UKK2_20kmE342N318	flg	
UKK2_20kmE342N320	ha	14800
UKK2_20kmE342N320	flg	
UKK2_20kmE344N312	ha	11120
UKK2_20kmE344N312	flg	
UKK2_20kmE344N314	ha	16350
UKK2_20kmE344N314	flg	
UKK2_20kmE344N316	ha	26790
UKK2_20kmE344N316	flg	
UKK2_20kmE344N318	ha	27860
UKK2_20kmE344N318	flg	
UKK2_20kmE344N320	ha	12830
UKK2_20kmE344N320	flg	
UKK2_20kmE346N312	ha	12580
UKK2_20kmE346N312	flg	
UKK2_20kmE346N314	ha	12720
UKK2_20kmE346N314	flg	
UKK2_20kmE346N316	ha	12660
UKK2_20kmE346N316	flg	
UKK2_20kmE346N318	ha	8290
UKK2_20kmE346N318	flg	
UKK2_20kmE346N320	ha	740
UKK2_20kmE346N320	flg	
UKK2_20kmE348N312	ha	1730
UKK2_20kmE348N312	flg	
UKK2_20kmE348N314	ha	4970
UKK2_20kmE348N314	flg	
UKK2_20kmE348N316	ha	250
UKK2_20kmE348N316	flg	
UKK3_20kmE314N310	ha	0
UKK3_20kmE314N310	flg	-1
UKK3_20kmE316N310	ha	80
UKK3_20kmE316N310	flg	
UKK3_20kmE320N310	ha	5780
UKK3_20kmE320N310	flg	
UKK3_20kmE320N312	ha	5220
UKK3_20kmE320N312	flg	
UKK3_20kmE322N310	ha	6090
UKK3_20kmE322N310	flg	
UKK3_20kmE322N312	ha	7680
UKK3_20kmE322N312	flg	
UKK3_20kmE324N308	ha	2750
UKK3_20kmE324N308	flg	
UKK3_20kmE324N310	ha	13280
UKK3_20kmE324N310	flg	
UKK3_20kmE324N312	ha	13380
UKK3_20kmE324N312	flg	
UKK3_20kmE324N314	ha	1320
UKK3_20kmE324N314	flg	
UKK3_20kmE326N310	ha	0
UKK3_20kmE326N310	flg	-1
UKK3_20kmE326N312	ha	14790
UKK3_20kmE326N312	flg	
UKK3_20kmE326N314	ha	19550
UKK3_20kmE326N314	flg	
UKK3_20kmE328N312	ha	16860
UKK3_20kmE328N312	flg	
UKK3_20kmE328N314	ha	23280
UKK3_20kmE328N314	flg	
UKK3_20kmE328N316	ha	14550
UKK3_20kmE328N316	flg	
UKK3_20kmE330N312	ha	10020
UKK3_20kmE330N312	flg	
UKK3_20kmE330N314	ha	20540
UKK3_20kmE330N314	flg	
UKK3_20kmE330N316	ha	16410
UKK3_20kmE330N316	flg	
UKK3_20kmE330N318	ha	8340
UKK3_20kmE330N318	flg	
UKK3_20kmE332N314	ha	0
UKK3_20kmE332N314	flg	-1
UKK4_20kmE330N312	ha	0
UKK4_20kmE330N312	flg	-1
UKK4_20kmE330N314	ha	3600
UKK4_20kmE330N314	flg	
UKK4_20kmE330N316	ha	11530
UKK4_20kmE330N316	flg	
UKK4_20kmE330N318	ha	13220
UKK4_20kmE330N318	flg	
UKK4_20kmE332N310	ha	5440
UKK4_20kmE332N310	flg	
UKK4_20kmE332N312	ha	13790
UKK4_20kmE332N312	flg	
UKK4_20kmE332N314	ha	21040
UKK4_20kmE332N314	flg	
UKK4_20kmE332N316	ha	24610
UKK4_20kmE332N316	flg	
UKK4_20kmE332N318	ha	26340
UKK4_20kmE332N318	flg	
UKK4_20kmE332N320	ha	4810
UKK4_20kmE332N320	flg	
UKK4_20kmE334N310	ha	15090
UKK4_20kmE334N310	flg	
UKK4_20kmE334N312	ha	19260
UKK4_20kmE334N312	flg	
UKK4_20kmE334N314	ha	20200
UKK4_20kmE334N314	flg	
UKK4_20kmE334N316	ha	23460
UKK4_20kmE334N316	flg	
UKK4_20kmE334N318	ha	25620
UKK4_20kmE334N318	flg	
UKK4_20kmE334N320	ha	26480
UKK4_20kmE334N320	flg	
UKK4_20kmE336N310	ha	1950
UKK4_20kmE336N310	flg	
UKK4_20kmE336N312	ha	3600
UKK4_20kmE336N312	flg	
UKK4_20kmE336N314	ha	16280
UKK4_20kmE336N314	flg	
UKK4_20kmE336N316	ha	25150
UKK4_20kmE336N316	flg	
UKK4_20kmE336N318	ha	21490
UKK4_20kmE336N318	flg	
UKK4_20kmE336N320	ha	6290
UKK4_20kmE336N320	flg	
UKK4_20kmE338N314	ha	16950
UKK4_20kmE338N314	flg	
UKK4_20kmE338N316	ha	25840
UKK4_20kmE338N316	flg	
UKK4_20kmE338N318	ha	2700
UKK4_20kmE338N318	flg	
UKK4_20kmE340N314	ha	8010
UKK4_20kmE340N314	flg	
UKK4_20kmE340N316	ha	11340
UKK4_20kmE340N316	flg	
UKL1_20kmE326N328	ha	0
UKL1_20kmE326N328	flg	-1
UKL1_20kmE326N330	ha	460
UKL1_20kmE326N330	flg	
UKL1_20kmE328N326	ha	5270
UKL1_20kmE328N326	flg	
UKL1_20kmE328N328	ha	20280
UKL1_20kmE328N328	flg	
UKL1_20kmE328N330	ha	16170
UKL1_20kmE328N330	flg	
UKL1_20kmE330N326	ha	5350
UKL1_20kmE330N326	flg	
UKL1_20kmE330N328	ha	27520
UKL1_20kmE330N328	flg	
UKL1_20kmE330N330	ha	26200
UKL1_20kmE330N330	flg	
UKL1_20kmE330N332	ha	2730
UKL1_20kmE330N332	flg	
UKL1_20kmE332N326	ha	3560
UKL1_20kmE332N326	flg	
UKL1_20kmE332N328	ha	29130
UKL1_20kmE332N328	flg	
UKL1_20kmE332N330	ha	30780
UKL1_20kmE332N330	flg	
UKL1_20kmE332N332	ha	4930
UKL1_20kmE332N332	flg	
UKL1_20kmE332N338	ha	0
UKL1_20kmE332N338	flg	-1
UKL1_20kmE332N340	ha	1440
UKL1_20kmE332N340	flg	
UKL1_20kmE334N324	ha	8420
UKL1_20kmE334N324	flg	
UKL1_20kmE334N326	ha	18850
UKL1_20kmE334N326	flg	
UKL1_20kmE334N328	ha	34710
UKL1_20kmE334N328	flg	
UKL1_20kmE334N330	ha	28920
UKL1_20kmE334N330	flg	
UKL1_20kmE334N332	ha	16980
UKL1_20kmE334N332	flg	
UKL1_20kmE334N338	ha	3510
UKL1_20kmE334N338	flg	
UKL1_20kmE334N340	ha	17340
UKL1_20kmE334N340	flg	
UKL1_20kmE334N342	ha	470
UKL1_20kmE334N342	flg	
UKL1_20kmE334N344	ha	2900
UKL1_20kmE334N344	flg	
UKL1_20kmE334N346	ha	310
UKL1_20kmE334N346	flg	
UKL1_20kmE336N324	ha	4660
UKL1_20kmE336N324	flg	
UKL1_20kmE336N326	ha	15820
UKL1_20kmE336N326	flg	
UKL1_20kmE336N328	ha	24030
UKL1_20kmE336N328	flg	
UKL1_20kmE336N330	ha	28700
UKL1_20kmE336N330	flg	
UKL1_20kmE336N332	ha	40440
UKL1_20kmE336N332	flg	
UKL1_20kmE336N334	ha	11190
UKL1_20kmE336N334	flg	
UKL1_20kmE336N336	ha	9680
UKL1_20kmE336N336	flg	
UKL1_20kmE336N338	ha	6530
UKL1_20kmE336N338	flg	
UKL1_20kmE336N340	ha	17680
UKL1_20kmE336N340	flg	
UKL1_20kmE336N342	ha	19880
UKL1_20kmE336N342	flg	
UKL1_20kmE336N344	ha	31320
UKL1_20kmE336N344	flg	
UKL1_20kmE336N346	ha	6830
UKL1_20kmE336N346	flg	
UKL1_20kmE338N324	ha	17110
UKL1_20kmE338N324	flg	
UKL1_20kmE338N326	ha	8490
UKL1_20kmE338N326	flg	
UKL1_20kmE338N328	ha	5320
UKL1_20kmE338N328	flg	
UKL1_20kmE338N330	ha	6650
UKL1_20kmE338N330	flg	
UKL1_20kmE338N332	ha	12990
UKL1_20kmE338N332	flg	
UKL1_20kmE338N334	ha	14920
UKL1_20kmE338N334	flg	
UKL1_20kmE338N336	ha	12410
UKL1_20kmE338N336	flg	
UKL1_20kmE338N338	ha	24320
UKL1_20kmE338N338	flg	
UKL1_20kmE338N340	ha	31130
UKL1_20kmE338N340	flg	
UKL1_20kmE338N342	ha	22740
UKL1_20kmE338N342	flg	
UKL1_20kmE338N344	ha	5480
UKL1_20kmE338N344	flg	
UKL1_20kmE340N324	ha	13750
UKL1_20kmE340N324	flg	
UKL1_20kmE340N326	ha	7550
UKL1_20kmE340N326	flg	
UKL1_20kmE340N336	ha	2610
UKL1_20kmE340N336	flg	
UKL1_20kmE340N338	ha	30850
UKL1_20kmE340N338	flg	
UKL1_20kmE340N340	ha	22670
UKL1_20kmE340N340	flg	
UKL1_20kmE340N342	ha	28340
UKL1_20kmE340N342	flg	
UKL1_20kmE340N344	ha	1340
UKL1_20kmE340N344	flg	
UKL1_20kmE342N324	ha	3160
UKL1_20kmE342N324	flg	
UKL1_20kmE342N326	ha	1400
UKL1_20kmE342N326	flg	
UKL1_20kmE342N338	ha	4140
UKL1_20kmE342N338	flg	
UKL1_20kmE342N340	ha	29510
UKL1_20kmE342N340	flg	
UKL1_20kmE342N342	ha	22980
UKL1_20kmE342N342	flg	
UKL1_20kmE342N344	ha	2230
UKL1_20kmE342N344	flg	
UKL1_20kmE344N338	ha	240
UKL1_20kmE344N338	flg	
UKL1_20kmE344N340	ha	4410
UKL1_20kmE344N340	flg	
UKL2_20kmE336N326	ha	330
UKL2_20kmE336N326	flg	
UKL2_20kmE336N328	ha	350
UKL2_20kmE336N328	flg	
UKL2_20kmE338N322	ha	10790
UKL2_20kmE338N322	flg	
UKL2_20kmE338N324	ha	3370
UKL2_20kmE338N324	flg	
UKL2_20kmE338N326	ha	10840
UKL2_20kmE338N326	flg	
UKL2_20kmE338N328	ha	15170
UKL2_20kmE338N328	flg	
UKL2_20kmE338N330	ha	10400
UKL2_20kmE338N330	flg	
UKL2_20kmE338N332	ha	9600
UKL2_20kmE338N332	flg	
UKL2_20kmE338N334	ha	13010
UKL2_20kmE338N334	flg	
UKL2_20kmE338N336	ha	9470
UKL2_20kmE338N336	flg	
UKL2_20kmE340N322	ha	7160
UKL2_20kmE340N322	flg	
UKL2_20kmE340N324	ha	1840
UKL2_20kmE340N324	flg	
UKL2_20kmE340N326	ha	4670
UKL2_20kmE340N326	flg	
UKL2_20kmE340N328	ha	20050
UKL2_20kmE340N328	flg	
UKL2_20kmE340N330	ha	23960
UKL2_20kmE340N330	flg	
UKL2_20kmE340N332	ha	32190
UKL2_20kmE340N332	flg	
UKL2_20kmE340N334	ha	33170
UKL2_20kmE340N334	flg	
UKL2_20kmE340N336	ha	30470
UKL2_20kmE340N336	flg	
UKL2_20kmE340N338	ha	0
UKL2_20kmE340N338	flg	-1
UKL2_20kmE342N322	ha	650
UKL2_20kmE342N322	flg	
UKL2_20kmE342N324	ha	13010
UKL2_20kmE342N324	flg	
UKL2_20kmE342N326	ha	17810
UKL2_20kmE342N326	flg	
UKL2_20kmE342N328	ha	9240
UKL2_20kmE342N328	flg	
UKL2_20kmE342N330	ha	23500
UKL2_20kmE342N330	flg	
UKL2_20kmE342N332	ha	14430
UKL2_20kmE342N332	flg	
UKL2_20kmE342N334	ha	33550
UKL2_20kmE342N334	flg	
UKL2_20kmE342N336	ha	31960
UKL2_20kmE342N336	flg	
UKL2_20kmE342N338	ha	22020
UKL2_20kmE342N338	flg	
UKL2_20kmE342N342	ha	4410
UKL2_20kmE342N342	flg	
UKL2_20kmE342N344	ha	540
UKL2_20kmE342N344	flg	
UKL2_20kmE344N324	ha	12560
UKL2_20kmE344N324	flg	
UKL2_20kmE344N326	ha	8030
UKL2_20kmE344N326	flg	
UKL2_20kmE344N332	ha	1070
UKL2_20kmE344N332	flg	
UKL2_20kmE344N334	ha	1040
UKL2_20kmE344N334	flg	
UKL2_20kmE344N336	ha	9100
UKL2_20kmE344N336	flg	
UKL2_20kmE344N338	ha	13250
UKL2_20kmE344N338	flg	
UKL2_20kmE344N340	ha	16360
UKL2_20kmE344N340	flg	
UKL2_20kmE344N342	ha	9880
UKL2_20kmE344N342	flg	
UKL2_20kmE346N338	ha	6710
UKL2_20kmE346N338	flg	
UKL2_20kmE346N340	ha	3500
UKL2_20kmE346N340	flg	
UKM2_20kmE340N374	ha	0
UKM2_20kmE340N374	flg	-1
UKM2_20kmE340N376	ha	0
UKM2_20kmE340N376	flg	-1
UKM2_20kmE342N372	ha	210
UKM2_20kmE342N372	flg	
UKM2_20kmE342N374	ha	17970
UKM2_20kmE342N374	flg	
UKM2_20kmE342N376	ha	0
UKM2_20kmE342N376	flg	-1
UKM2_20kmE342N378	ha	37980
UKM2_20kmE342N378	flg	
UKM2_20kmE344N372	ha	3130
UKM2_20kmE344N372	flg	
UKM2_20kmE344N374	ha	17030
UKM2_20kmE344N374	flg	
UKM2_20kmE344N376	ha	17040
UKM2_20kmE344N376	flg	
UKM2_20kmE344N378	ha	20800
UKM2_20kmE344N378	flg	
UKM2_20kmE344N380	ha	24460
UKM2_20kmE344N380	flg	
UKM2_20kmE346N366	ha	9000
UKM2_20kmE346N366	flg	
UKM2_20kmE346N368	ha	3120
UKM2_20kmE346N368	flg	
UKM2_20kmE346N370	ha	3070
UKM2_20kmE346N370	flg	
UKM2_20kmE346N372	ha	14590
UKM2_20kmE346N372	flg	
UKM2_20kmE346N374	ha	55940
UKM2_20kmE346N374	flg	
UKM2_20kmE346N376	ha	47190
UKM2_20kmE346N376	flg	
UKM2_20kmE346N378	ha	17430
UKM2_20kmE346N378	flg	
UKM2_20kmE346N380	ha	19500
UKM2_20kmE346N380	flg	
UKM2_20kmE346N382	ha	18970
UKM2_20kmE346N382	flg	
UKM2_20kmE348N364	ha	1470
UKM2_20kmE348N364	flg	
UKM2_20kmE348N366	ha	21430
UKM2_20kmE348N366	flg	
UKM2_20kmE348N368	ha	28510
UKM2_20kmE348N368	flg	
UKM2_20kmE348N370	ha	26720
UKM2_20kmE348N370	flg	
UKM2_20kmE348N372	ha	7560
UKM2_20kmE348N372	flg	
UKM2_20kmE348N374	ha	16160
UKM2_20kmE348N374	flg	
UKM2_20kmE348N376	ha	50920
UKM2_20kmE348N376	flg	
UKM2_20kmE348N378	ha	11570
UKM2_20kmE348N378	flg	
UKM2_20kmE348N380	ha	24940
UKM2_20kmE348N380	flg	
UKM2_20kmE348N382	ha	42740
UKM2_20kmE348N382	flg	
UKM2_20kmE350N362	ha	3180
UKM2_20kmE350N362	flg	
UKM2_20kmE350N364	ha	20010
UKM2_20kmE350N364	flg	
UKM2_20kmE350N366	ha	21320
UKM2_20kmE350N366	flg	
UKM2_20kmE350N368	ha	47490
UKM2_20kmE350N368	flg	
UKM2_20kmE350N370	ha	14250
UKM2_20kmE350N370	flg	
UKM2_20kmE350N372	ha	1900
UKM2_20kmE350N372	flg	
UKM2_20kmE350N374	ha	10020
UKM2_20kmE350N374	flg	
UKM2_20kmE350N376	ha	14100
UKM2_20kmE350N376	flg	
UKM2_20kmE350N378	ha	11870
UKM2_20kmE350N378	flg	
UKM2_20kmE350N380	ha	40100
UKM2_20kmE350N380	flg	
UKM2_20kmE350N382	ha	4430
UKM2_20kmE350N382	flg	
UKM2_20kmE352N364	ha	11210
UKM2_20kmE352N364	flg	
UKM2_20kmE352N366	ha	25670
UKM2_20kmE352N366	flg	
UKM2_20kmE352N368	ha	18830
UKM2_20kmE352N368	flg	
UKM2_20kmE352N370	ha	15460
UKM2_20kmE352N370	flg	
UKM2_20kmE352N372	ha	1560
UKM2_20kmE352N372	flg	
UKM2_20kmE352N374	ha	5730
UKM2_20kmE352N374	flg	
UKM2_20kmE352N376	ha	5240
UKM2_20kmE352N376	flg	
UKM2_20kmE352N378	ha	8390
UKM2_20kmE352N378	flg	
UKM2_20kmE352N380	ha	17910
UKM2_20kmE352N380	flg	
UKM2_20kmE352N382	ha	0
UKM2_20kmE352N382	flg	-1
UKM2_20kmE354N364	ha	5610
UKM2_20kmE354N364	flg	
UKM2_20kmE354N366	ha	15500
UKM2_20kmE354N366	flg	
UKM2_20kmE354N368	ha	10090
UKM2_20kmE354N368	flg	
UKM2_20kmE354N370	ha	20330
UKM2_20kmE354N370	flg	
UKM2_20kmE354N372	ha	1920
UKM2_20kmE354N372	flg	
UKM2_20kmE354N374	ha	0
UKM2_20kmE354N374	flg	-1
UKM2_20kmE354N376	ha	360
UKM2_20kmE354N376	flg	
UKM2_20kmE354N378	ha	6470
UKM2_20kmE354N378	flg	
UKM2_20kmE354N380	ha	22280
UKM2_20kmE354N380	flg	
UKM2_20kmE354N382	ha	10730
UKM2_20kmE354N382	flg	
UKM2_20kmE356N368	ha	1350
UKM2_20kmE356N368	flg	
UKM2_20kmE356N370	ha	3250
UKM2_20kmE356N370	flg	
UKM2_20kmE356N380	ha	860
UKM2_20kmE356N380	flg	
UKM3_20kmE334N362	ha	3990
UKM3_20kmE334N362	flg	
UKM3_20kmE334N364	ha	1270
UKM3_20kmE334N364	flg	
UKM3_20kmE336N360	ha	5410
UKM3_20kmE336N360	flg	
UKM3_20kmE336N362	ha	22570
UKM3_20kmE336N362	flg	
UKM3_20kmE336N364	ha	17010
UKM3_20kmE336N364	flg	
UKM3_20kmE336N366	ha	4750
UKM3_20kmE336N366	flg	
UKM3_20kmE338N360	ha	16410
UKM3_20kmE338N360	flg	
UKM3_20kmE338N362	ha	26980
UKM3_20kmE338N362	flg	
UKM3_20kmE338N364	ha	14150
UKM3_20kmE338N364	flg	
UKM3_20kmE338N366	ha	17450
UKM3_20kmE338N366	flg	
UKM3_20kmE338N368	ha	3100
UKM3_20kmE338N368	flg	
UKM3_20kmE338N370	ha	7440
UKM3_20kmE338N370	flg	
UKM3_20kmE338N372	ha	8660
UKM3_20kmE338N372	flg	
UKM3_20kmE338N374	ha	0
UKM3_20kmE338N374	flg	-1
UKM3_20kmE340N360	ha	12610
UKM3_20kmE340N360	flg	
UKM3_20kmE340N362	ha	14430
UKM3_20kmE340N362	flg	
UKM3_20kmE340N364	ha	4230
UKM3_20kmE340N364	flg	
UKM3_20kmE340N366	ha	11780
